[DEBUG] 2023-10-27 21:43:38.411 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2023-10-27 21:43:38.413 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2023-10-27 21:43:38.417 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2023-10-27 21:43:38.491 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2023-10-27 21:43:38.492 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2023-10-27 21:43:38.680 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2023-10-27 21:43:38.681 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2023-10-27 21:43:38.686 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2023-10-27 21:43:38.910 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2023-10-27 21:43:38.931 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2023-10-27 21:43:38.932 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2023-10-27 21:50:22.016 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 1 updates, 0 deletions to 1 objects
[DEBUG] 2023-10-27 21:50:22.017 [main] AbstractFlushingEventListener - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[DEBUG] 2023-10-27 21:50:22.017 [main] EntityPrinter - Listing entities:
[DEBUG] 2023-10-27 21:50:22.017 [main] EntityPrinter - entity.User{firstName=Shilpa, lastName=Davis, profilePicture=usr1.jpg, password=secret123, displayName=shilpa, bio=bio for user one, id=1, userName=shanda, email=shanda@madisoncollege.edu}
[DEBUG] 2023-10-27 21:50:22.017 [main] SQL - update users set bio=?, display_name=?, email=?, firstName=?, lastName=?, password=?, profile_picture=?, userName=? where user_id=?
[DEBUG] 2023-10-27 21:50:22.027 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-10-27 21:50:22.027 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-10-27 21:50:22.028 [main] SQL - select user0_.user_id as user_id1_0_0_, user0_.bio as bio2_0_0_, user0_.display_name as display_3_0_0_, user0_.email as email4_0_0_, user0_.firstName as firstNam5_0_0_, user0_.lastName as lastName6_0_0_, user0_.password as password7_0_0_, user0_.profile_picture as profile_8_0_0_, user0_.userName as userName9_0_0_ from users user0_ where user0_.user_id=?
[DEBUG] 2023-10-27 21:50:22.029 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2023-10-27 21:50:22.029 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2023-10-27 21:50:22.029 [main] TwoPhaseLoad - Resolving attributes for [entity.User#1]
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Processing attribute `bio` : value = bio for user one
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Attribute (`bio`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Processing attribute `displayName` : value = shilpa
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Attribute (`displayName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Processing attribute `email` : value = shanda@madisoncollege.edu
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Shilpa
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Davis
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Processing attribute `password` : value = secret123
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Processing attribute `profilePicture` : value = usr1.jpg
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Attribute (`profilePicture`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Processing attribute `userName` : value = shanda
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.030 [main] TwoPhaseLoad - Done materializing entity [entity.User#1]
[DEBUG] 2023-10-27 21:50:22.030 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2023-10-27 21:50:22.031 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : entity.User#1
[DEBUG] 2023-10-27 21:50:22.031 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-10-27 21:50:22.034 [main] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from Users as generatedAlias0
[DEBUG] 2023-10-27 21:50:22.034 [main] QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from entity.User as generatedAlias0
[DEBUG] 2023-10-27 21:50:22.035 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2023-10-27 21:50:22.035 [main] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'from'
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[IDENT] Node: 'entity'
       |     |  \-[IDENT] Node: 'User'
       |     \-[ALIAS] Node: 'generatedAlias0'
       \-[SELECT] Node: 'select'
          \-[IDENT] Node: 'generatedAlias0'

[DEBUG] 2023-10-27 21:50:22.035 [main] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2023-10-27 21:50:22.035 [main] FromElement - FromClause{level=1} : entity.User (generatedAlias0) -> user0_
[DEBUG] 2023-10-27 21:50:22.035 [main] FromReferenceNode - Resolved : generatedAlias0 -> user0_.user_id
[DEBUG] 2023-10-27 21:50:22.035 [main] HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
[DEBUG] 2023-10-27 21:50:22.036 [main] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} user0_.user_id ) ( FromClause{level=1} users user0_ ) )
[DEBUG] 2023-10-27 21:50:22.036 [main] JoinProcessor - Using FROM fragment [users user0_]
[DEBUG] 2023-10-27 21:50:22.036 [main] HqlSqlBaseWalker - select >> end [level=1, statement=select]
[DEBUG] 2023-10-27 21:50:22.036 [main] QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (users)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'user0_.user_id as user_id1_0_' {alias=generatedAlias0, className=entity.User, tableAlias=user0_}
    |  \-[SQL_TOKEN] SqlFragment: 'user0_.bio as bio2_0_, user0_.display_name as display_3_0_, user0_.email as email4_0_, user0_.firstName as firstNam5_0_, user0_.lastName as lastName6_0_, user0_.password as password7_0_, user0_.profile_picture as profile_8_0_, user0_.userName as userName9_0_'
    \-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[user0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'users user0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=users,tableAlias=user0_,origin=null,columns={,className=entity.User}}

[DEBUG] 2023-10-27 21:50:22.036 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2023-10-27 21:50:22.036 [main] QueryTranslatorImpl - HQL: select generatedAlias0 from entity.User as generatedAlias0
[DEBUG] 2023-10-27 21:50:22.036 [main] QueryTranslatorImpl - SQL: select user0_.user_id as user_id1_0_, user0_.bio as bio2_0_, user0_.display_name as display_3_0_, user0_.email as email4_0_, user0_.firstName as firstNam5_0_, user0_.lastName as lastName6_0_, user0_.password as password7_0_, user0_.profile_picture as profile_8_0_, user0_.userName as userName9_0_ from users user0_
[DEBUG] 2023-10-27 21:50:22.036 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2023-10-27 21:50:22.037 [main] SQL - select user0_.user_id as user_id1_0_, user0_.bio as bio2_0_, user0_.display_name as display_3_0_, user0_.email as email4_0_, user0_.firstName as firstNam5_0_, user0_.lastName as lastName6_0_, user0_.password as password7_0_, user0_.profile_picture as profile_8_0_, user0_.userName as userName9_0_ from users user0_
[DEBUG] 2023-10-27 21:50:22.038 [main] Loader - Result set row: 0
[DEBUG] 2023-10-27 21:50:22.038 [main] Loader - Result row: EntityKey[entity.User#1]
[DEBUG] 2023-10-27 21:50:22.039 [main] Loader - Result set row: 1
[DEBUG] 2023-10-27 21:50:22.039 [main] Loader - Result row: EntityKey[entity.User#2]
[DEBUG] 2023-10-27 21:50:22.039 [main] TwoPhaseLoad - Resolving attributes for [entity.User#1]
[DEBUG] 2023-10-27 21:50:22.039 [main] TwoPhaseLoad - Processing attribute `bio` : value = bio for user one
[DEBUG] 2023-10-27 21:50:22.039 [main] TwoPhaseLoad - Attribute (`bio`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.039 [main] TwoPhaseLoad - Processing attribute `displayName` : value = shilpa
[DEBUG] 2023-10-27 21:50:22.039 [main] TwoPhaseLoad - Attribute (`displayName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.039 [main] TwoPhaseLoad - Processing attribute `email` : value = shanda@madisoncollege.edu
[DEBUG] 2023-10-27 21:50:22.039 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.039 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Shilpa
[DEBUG] 2023-10-27 21:50:22.039 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.039 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Davis
[DEBUG] 2023-10-27 21:50:22.039 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.039 [main] TwoPhaseLoad - Processing attribute `password` : value = secret123
[DEBUG] 2023-10-27 21:50:22.039 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.039 [main] TwoPhaseLoad - Processing attribute `profilePicture` : value = usr1.jpg
[DEBUG] 2023-10-27 21:50:22.039 [main] TwoPhaseLoad - Attribute (`profilePicture`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Processing attribute `userName` : value = shanda
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Done materializing entity [entity.User#1]
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Resolving attributes for [entity.User#2]
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Processing attribute `bio` : value = bio for user two
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Attribute (`bio`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Processing attribute `displayName` : value = parker
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Attribute (`displayName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Processing attribute `email` : value = rparker@gmail.com
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Robin
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Parker
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Processing attribute `password` : value = secret123
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Processing attribute `profilePicture` : value = usr2.jpg
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Attribute (`profilePicture`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Processing attribute `userName` : value = Rparker
[DEBUG] 2023-10-27 21:50:22.040 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.041 [main] TwoPhaseLoad - Done materializing entity [entity.User#2]
[DEBUG] 2023-10-27 21:50:22.041 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-10-27 21:50:22.049 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2023-10-27 21:50:22.049 [main] TransactionImpl - begin
[DEBUG] 2023-10-27 21:50:22.053 [main] ActionQueue - Executing identity-insert immediately
[DEBUG] 2023-10-27 21:50:22.053 [main] SQL - insert into users (bio, display_name, email, firstName, lastName, password, profile_picture, userName) values (?, ?, ?, ?, ?, ?, ?, ?)
[DEBUG] 2023-10-27 21:50:22.057 [main] IdentifierGeneratorHelper - Natively generated identity: 8
[DEBUG] 2023-10-27 21:50:22.057 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2023-10-27 21:50:22.057 [main] TransactionImpl - committing
[DEBUG] 2023-10-27 21:50:22.057 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2023-10-27 21:50:22.057 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2023-10-27 21:50:22.057 [main] AbstractFlushingEventListener - Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
[DEBUG] 2023-10-27 21:50:22.057 [main] AbstractFlushingEventListener - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[DEBUG] 2023-10-27 21:50:22.058 [main] EntityPrinter - Listing entities:
[DEBUG] 2023-10-27 21:50:22.058 [main] EntityPrinter - entity.User{firstName=Sam, lastName=Kunckle, profilePicture=sam.jpg, password=Secret123, displayName=SamK, bio=intro, id=8, userName=skunkle, email=kunkle@gmail.com}
[DEBUG] 2023-10-27 21:50:22.063 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-10-27 21:50:22.064 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-10-27 21:50:22.065 [main] SQL - select user0_.user_id as user_id1_0_0_, user0_.bio as bio2_0_0_, user0_.display_name as display_3_0_0_, user0_.email as email4_0_0_, user0_.firstName as firstNam5_0_0_, user0_.lastName as lastName6_0_0_, user0_.password as password7_0_0_, user0_.profile_picture as profile_8_0_0_, user0_.userName as userName9_0_0_ from users user0_ where user0_.user_id=?
[DEBUG] 2023-10-27 21:50:22.066 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2023-10-27 21:50:22.066 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2023-10-27 21:50:22.066 [main] TwoPhaseLoad - Resolving attributes for [entity.User#8]
[DEBUG] 2023-10-27 21:50:22.066 [main] TwoPhaseLoad - Processing attribute `bio` : value = intro
[DEBUG] 2023-10-27 21:50:22.067 [main] TwoPhaseLoad - Attribute (`bio`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.067 [main] TwoPhaseLoad - Processing attribute `displayName` : value = SamK
[DEBUG] 2023-10-27 21:50:22.067 [main] TwoPhaseLoad - Attribute (`displayName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.067 [main] TwoPhaseLoad - Processing attribute `email` : value = kunkle@gmail.com
[DEBUG] 2023-10-27 21:50:22.067 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.067 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Sam
[DEBUG] 2023-10-27 21:50:22.067 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.067 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Kunckle
[DEBUG] 2023-10-27 21:50:22.067 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.067 [main] TwoPhaseLoad - Processing attribute `password` : value = Secret123
[DEBUG] 2023-10-27 21:50:22.067 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.067 [main] TwoPhaseLoad - Processing attribute `profilePicture` : value = sam.jpg
[DEBUG] 2023-10-27 21:50:22.067 [main] TwoPhaseLoad - Attribute (`profilePicture`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.067 [main] TwoPhaseLoad - Processing attribute `userName` : value = skunkle
[DEBUG] 2023-10-27 21:50:22.067 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2023-10-27 21:50:22.067 [main] TwoPhaseLoad - Done materializing entity [entity.User#8]
[DEBUG] 2023-10-27 21:50:22.067 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2023-10-27 21:50:22.067 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : entity.User#8
[DEBUG] 2023-10-27 21:50:22.067 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2023-10-27 21:51:04.367 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2023-10-27 21:51:04.369 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2023-10-27 21:51:04.373 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2023-10-27 21:51:04.456 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2023-10-27 21:51:04.458 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2023-10-27 21:51:04.621 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2023-10-27 21:51:04.621 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2023-10-27 21:51:04.624 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2023-10-27 21:51:04.841 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2023-10-27 21:51:04.860 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2023-10-27 21:51:04.860 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2023-10-27 21:51:04.879 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2023-10-27 21:51:04.973 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4b1abd11
[DEBUG] 2023-10-27 21:51:04.973 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4b1abd11
[DEBUG] 2023-10-27 21:51:04.973 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@4b1abd11
[DEBUG] 2023-10-27 21:51:04.974 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@40021799
[DEBUG] 2023-10-27 21:51:04.975 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@4bdcaf36
[DEBUG] 2023-10-27 21:51:04.975 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@847f3e7
[DEBUG] 2023-10-27 21:51:04.976 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@4a03bb68
[DEBUG] 2023-10-27 21:51:04.976 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@4a03bb68
[DEBUG] 2023-10-27 21:51:04.976 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@4a03bb68
[DEBUG] 2023-10-27 21:51:04.977 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@6f099cef
[DEBUG] 2023-10-27 21:51:04.977 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@6f099cef
[DEBUG] 2023-10-27 21:51:04.977 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@6f099cef
[DEBUG] 2023-10-27 21:51:04.978 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@46c00568
[DEBUG] 2023-10-27 21:51:04.978 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@46c00568
[DEBUG] 2023-10-27 21:51:04.978 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@46c00568
[DEBUG] 2023-10-27 21:51:04.979 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@4690f583
[DEBUG] 2023-10-27 21:51:04.979 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@4690f583
[DEBUG] 2023-10-27 21:51:04.979 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@4690f583
[DEBUG] 2023-10-27 21:51:04.980 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@6090f3ca
[DEBUG] 2023-10-27 21:51:04.981 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@6090f3ca
[DEBUG] 2023-10-27 21:51:04.981 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@6090f3ca
[DEBUG] 2023-10-27 21:51:04.981 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@5e3a39cd
[DEBUG] 2023-10-27 21:51:04.982 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@5e3a39cd
[DEBUG] 2023-10-27 21:51:04.982 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@5e3a39cd
[DEBUG] 2023-10-27 21:51:04.983 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@54da32dc
[DEBUG] 2023-10-27 21:51:04.983 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@54da32dc
[DEBUG] 2023-10-27 21:51:04.983 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@54da32dc
[DEBUG] 2023-10-27 21:51:04.984 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@1917d90f
[DEBUG] 2023-10-27 21:51:04.984 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@1917d90f
[DEBUG] 2023-10-27 21:51:04.985 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@6edc4161
[DEBUG] 2023-10-27 21:51:04.985 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@6edc4161
[DEBUG] 2023-10-27 21:51:04.986 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@f973499
[DEBUG] 2023-10-27 21:51:04.986 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@f973499
[DEBUG] 2023-10-27 21:51:04.986 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@1c025cb
[DEBUG] 2023-10-27 21:51:04.987 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@7051777c
[DEBUG] 2023-10-27 21:51:04.987 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@2b97cc1f
[DEBUG] 2023-10-27 21:51:04.988 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@2b97cc1f
[DEBUG] 2023-10-27 21:51:04.989 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@44afefd5
[DEBUG] 2023-10-27 21:51:04.989 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@44afefd5
[DEBUG] 2023-10-27 21:51:04.993 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@1e63d216
[DEBUG] 2023-10-27 21:51:04.993 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@1e63d216
[DEBUG] 2023-10-27 21:51:04.994 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@4e38d975
[DEBUG] 2023-10-27 21:51:04.995 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@4e38d975
[DEBUG] 2023-10-27 21:51:04.996 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@1280851e
[DEBUG] 2023-10-27 21:51:04.996 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@1280851e
[DEBUG] 2023-10-27 21:51:04.997 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@5b5c0057
[DEBUG] 2023-10-27 21:51:04.997 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@5b5c0057
[DEBUG] 2023-10-27 21:51:04.998 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@997d532
